"ID";"locationData_HGC";"locationData_DEWAC"
405;"{""numFound"": 2, ""articleId"": 405, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.12614"", ""lon"": ""11.80514"", ""name"": ""Oberhaid"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860510, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 405, ""locations"": [{""lat"": ""50.12614"", ""lon"": ""11.80514"", ""name"": ""Oberhaid"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2860510, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.84429"", ""lon"": ""10.97208"", ""name"": ""Strullendorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2825638, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
408;"{""numFound"": 1, ""articleId"": 408, ""locations"": [{""lat"": ""50.03923"", ""lon"": ""12.00342"", ""name"": ""Wunsiedel"", ""score"": 4, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2805762, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 408, ""locations"": []}"
411;"{""numFound"": 0, ""articleId"": 411, ""locations"": []}";"{""numFound"": 0, ""articleId"": 411, ""locations"": []}"
414;"{""numFound"": 1, ""articleId"": 414, ""locations"": [{""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 414, ""locations"": [{""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}"
417;"{""numFound"": 3, ""articleId"": 417, ""locations"": [{""lat"": ""50.34129"", ""lon"": ""10.7787"", ""name"": ""Bad Rodach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558305, ""featureClass"": ""ADM4"", ""municipality"": """"}, {""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""47.7062"", ""lon"": ""8.63536"", ""name"": ""Schaffhausen, Wiesenweg"", ""score"": 1, ""state"": """", ""county"": ""CH"", ""region"": """", ""locationId"": 10386456, ""featureClass"": ""BUSTP"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 417, ""locations"": [{""lat"": ""50.34129"", ""lon"": ""10.7787"", ""name"": ""Bad Rodach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558305, ""featureClass"": ""ADM4"", ""municipality"": """"}, {""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
423;"{""numFound"": 1, ""articleId"": 423, ""locations"": [{""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 423, ""locations"": []}"
526;"{""numFound"": 1, ""articleId"": 526, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 526, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
529;"{""numFound"": 0, ""articleId"": 529, ""locations"": []}";"{""numFound"": 0, ""articleId"": 529, ""locations"": []}"
533;"{""numFound"": 1, ""articleId"": 533, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 533, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
536;"{""numFound"": 2, ""articleId"": 536, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 536, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.0"", ""lon"": ""11.5"", ""name"": ""Bavaria"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951839, ""featureClass"": ""ADM1"", ""municipality"": """"}]}"
540;"{""numFound"": 0, ""articleId"": 540, ""locations"": []}";"{""numFound"": 0, ""articleId"": 540, ""locations"": []}"
544;"{""numFound"": 1, ""articleId"": 544, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 544, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
548;"{""numFound"": 0, ""articleId"": 548, ""locations"": []}";"{""numFound"": 0, ""articleId"": 548, ""locations"": []}"
551;"{""numFound"": 2, ""articleId"": 551, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""25.0657"", ""lon"": ""55.17128"", ""name"": ""Dubai"", ""score"": 2, ""state"": """", ""county"": ""AE"", ""region"": """", ""locationId"": 292223, ""featureClass"": ""PPLA"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 551, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""25.0657"", ""lon"": ""55.17128"", ""name"": ""Dubai"", ""score"": 2, ""state"": """", ""county"": ""AE"", ""region"": """", ""locationId"": 292223, ""featureClass"": ""PPLA"", ""municipality"": """"}]}"
555;"{""numFound"": 0, ""articleId"": 555, ""locations"": []}";"{""numFound"": 0, ""articleId"": 555, ""locations"": []}"
559;"{""numFound"": 1, ""articleId"": 559, ""locations"": [{""lat"": ""62.0"", ""lon"": ""15.0"", ""name"": ""Kingdom of Sweden"", ""score"": 1, ""state"": """", ""county"": ""SE"", ""region"": """", ""locationId"": 2661886, ""featureClass"": ""PCLI"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 559, ""locations"": [{""lat"": ""62.0"", ""lon"": ""15.0"", ""name"": ""Kingdom of Sweden"", ""score"": 1, ""state"": """", ""county"": ""SE"", ""region"": """", ""locationId"": 2661886, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
562;"{""numFound"": 1, ""articleId"": 562, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 562, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
566;"{""numFound"": 2, ""articleId"": 566, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.75445"", ""lon"": ""11.34695"", ""name"": ""Gerolfing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2920970, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 566, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.75445"", ""lon"": ""11.34695"", ""name"": ""Gerolfing"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2920970, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
569;"{""numFound"": 1, ""articleId"": 569, ""locations"": [{""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 569, ""locations"": []}"
572;"{""numFound"": 1, ""articleId"": 572, ""locations"": [{""lat"": ""48.0"", ""lon"": ""10.13333"", ""name"": ""Buxheim"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2940457, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 572, ""locations"": [{""lat"": ""48.0"", ""lon"": ""10.13333"", ""name"": ""Buxheim"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2940457, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
575;"{""numFound"": 1, ""articleId"": 575, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 575, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
579;"{""numFound"": 1, ""articleId"": 579, ""locations"": [{""lat"": ""48.6038"", ""lon"": ""11.62568"", ""name"": ""Wolnzach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806339, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 579, ""locations"": []}"
582;"{""numFound"": 2, ""articleId"": 582, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""54.41894"", ""lon"": ""13.42057"", ""name"": ""Busbahnhof"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6955396, ""featureClass"": ""BUSTN"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 582, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""54.41894"", ""lon"": ""13.42057"", ""name"": ""Busbahnhof"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6955396, ""featureClass"": ""BUSTN"", ""municipality"": """"}]}"
585;"{""numFound"": 0, ""articleId"": 585, ""locations"": []}";"{""numFound"": 1, ""articleId"": 585, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
586;"{""numFound"": 2, ""articleId"": 586, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""52.53167"", ""lon"": ""13.38917"", ""name"": ""Nordbahnhof"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2862154, ""featureClass"": ""RSTN"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 586, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""13.58809"", ""lon"": ""-2.4212"", ""name"": ""Nord"", ""score"": 1, ""state"": """", ""county"": ""BF"", ""region"": """", ""locationId"": 6930711, ""featureClass"": ""ADM1"", ""municipality"": """"}, {""lat"": ""52.53167"", ""lon"": ""13.38917"", ""name"": ""Nordbahnhof"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2862154, ""featureClass"": ""RSTN"", ""municipality"": """"}]}"
590;"{""numFound"": 4, ""articleId"": 590, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.80705"", ""lon"": ""11.36801"", ""name"": ""Gaimersheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2923305, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.03153"", ""lon"": ""11.47377"", ""name"": ""Beilngries"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558212, ""featureClass"": ""ADM4"", ""municipality"": """"}, {""lat"": ""48.91863"", ""lon"": ""11.20157"", ""name"": ""Preith"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2852250, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 590, ""locations"": [{""lat"": ""51.5"", ""lon"": ""10.5"", ""name"": ""Federal Republic of Germany"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921044, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.80705"", ""lon"": ""11.36801"", ""name"": ""Gaimersheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2923305, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.03153"", ""lon"": ""11.47377"", ""name"": ""Beilngries"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558212, ""featureClass"": ""ADM4"", ""municipality"": """"}]}"
652;"{""numFound"": 2, ""articleId"": 652, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.66639"", ""lon"": ""11.20056"", ""name"": ""Landkreis Neuburg-Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866064, ""featureClass"": ""ADM3"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 652, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.66639"", ""lon"": ""11.20056"", ""name"": ""Landkreis Neuburg-Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866064, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""47.17349"", ""lon"": ""7.33577"", ""name"": ""Pieterlen, Metzgergasse"", ""score"": 1, ""state"": """", ""county"": ""CH"", ""region"": """", ""locationId"": 10388081, ""featureClass"": ""BUSTP"", ""municipality"": """"}]}"
655;"{""numFound"": 3, ""articleId"": 655, ""locations"": [{""lat"": ""39.76"", ""lon"": ""-98.5"", ""name"": ""United States"", ""score"": 4, ""state"": """", ""county"": ""US"", ""region"": """", ""locationId"": 6252001, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""53.0"", ""lon"": ""-8.0"", ""name"": ""Ireland"", ""score"": 1, ""state"": """", ""county"": ""IE"", ""region"": """", ""locationId"": 2963597, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""38.8665"", ""lon"": ""-76.99803"", ""name"": ""United States Botanic Garden"", ""score"": 1, ""state"": """", ""county"": ""US"", ""region"": """", ""locationId"": 4140824, ""featureClass"": ""BLDG"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 655, ""locations"": [{""lat"": ""39.76"", ""lon"": ""-98.5"", ""name"": ""United States"", ""score"": 4, ""state"": """", ""county"": ""US"", ""region"": """", ""locationId"": 6252001, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""53.0"", ""lon"": ""-8.0"", ""name"": ""Ireland"", ""score"": 1, ""state"": """", ""county"": ""IE"", ""region"": """", ""locationId"": 2963597, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""38.8665"", ""lon"": ""-76.99803"", ""name"": ""United States Botanic Garden"", ""score"": 1, ""state"": """", ""county"": ""US"", ""region"": """", ""locationId"": 4140824, ""featureClass"": ""BLDG"", ""municipality"": """"}]}"
658;"{""numFound"": 3, ""articleId"": 658, ""locations"": [{""lat"": ""48.71713"", ""lon"": ""11.32141"", ""name"": ""Weichering"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2813152, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.66639"", ""lon"": ""11.20056"", ""name"": ""Landkreis Neuburg-Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866064, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""48.63333"", ""lon"": ""11.1"", ""name"": ""Ehekirchen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2932938, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 658, ""locations"": [{""lat"": ""48.71713"", ""lon"": ""11.32141"", ""name"": ""Weichering"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2813152, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.66639"", ""lon"": ""11.20056"", ""name"": ""Landkreis Neuburg-Schrobenhausen"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866064, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""51.8"", ""lon"": ""14.41667"", ""name"": ""Donau"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2936269, ""featureClass"": ""STM"", ""municipality"": """"}]}"
